time,.header.id,.header.msg_type,.header.port_addr,.header.length,.header.sequence,.header.idle_time,.header.time_status,.header.gps_week,.header.gps_week_seconds,.header.receiver_status,.header.reserved,.header.software_version,.ins_status,.position_type,.latitude,.longitude,.altitude,.undulation,.north_velocity,.east_velocity,.up_velocity,.roll,.pitch,.azimuth,.latitude_std,.longitude_std,.altitude_std,.north_velocity_std,.east_velocity_std,.up_velocity_std,.roll_std,.pitch_std,.azimuth_std,.extended_status,.seconds_since_update
2019/04/28/15:02:09.930242,1465,0,64,126,0,101,180,2051,46945000,0,19988,13754,3,54,22.3003994673,114.176108207,8.75461996067,-2.20000004768,9.89370356164,2.83976753947,0.133710016353,-1.77613365661,0.126879120136,14.7506409821,0.583379268646,0.69173771143,0.780838012695,0.010372698307,0.0220796056092,0.0168059766293,0.00964221451432,0.00838489830494,0.0813794061542,450,0
2019/04/28/15:02:10.929929,1465,0,64,126,0,104,170,2051,46946000,0,19988,13754,3,54,22.3004873645,114.176135886,8.79592664726,-2.20000004768,10.0029149608,2.86480170489,0.0198740779799,-0.534822088738,0.313134801042,15.1769338012,0.580959737301,0.685550808907,0.76751512289,0.0108598703519,0.0223174858838,0.0175379067659,0.00969513412565,0.00859979633242,0.0808780863881,450,0
2019/04/28/15:02:11.930986,1465,0,64,126,0,93,170,2051,46947000,0,19988,13754,3,53,22.3005786878,114.176165687,8.85906256549,-2.20000004768,9.9349640215,3.13179923063,0.0779676759979,-0.961096144027,0.318805786544,15.9173782838,0.585142254829,0.695073246956,0.766998827457,0.0114027615637,0.0235027428716,0.0186184216291,0.0101679023355,0.00894145667553,0.0811353623867,195,0
2019/04/28/15:02:12.931346,1465,0,64,126,0,93,180,2051,46948000,0,19988,13754,6,19,22.3006682263,114.176195753,8.90820403025,-2.20000004768,10.153273508,3.17535682844,0.0291820093105,-1.2178851106,-0.035273770688,15.9406709076,0.590063750744,0.705615699291,0.766537249088,0.0119708329439,0.0247257687151,0.0198019258678,0.0103181805462,0.00909996312112,0.0813330933452,64,1
2019/04/28/15:02:13.929722,1465,0,64,126,0,103,180,2051,46949000,0,19988,13754,6,19,22.3007618365,114.176227106,8.9340056451,-2.20000004768,10.2395691731,3.21360710618,-0.0723054207731,-0.669517050431,-0.196618560519,16.2060081265,0.591173291206,0.705286026001,0.765908122063,0.0125605612993,0.025987342,0.0209612138569,0.0104061830789,0.00937881041318,0.0812849700451,64,2
2019/04/28/15:02:14.929477,1465,0,64,126,0,96,170,2051,46950000,0,19988,13754,3,54,22.3008536965,114.17625861,8.97741417494,-2.20000004768,10.3736125236,3.27784240675,0.0790009818482,-0.604352916358,0.252073537656,16.2743451567,0.596938848495,0.718005657196,0.765602171421,0.0130952047184,0.0272958558053,0.0219754148275,0.0106919696555,0.0095117399469,0.081502109766,450,0
2019/04/28/15:02:15.930607,1465,0,64,126,0,96,170,2051,46951000,524288,19988,13754,3,53,22.3009496484,114.176291599,9.04232146312,-2.20000004768,10.4963794412,3.34821914346,0.125212852827,-0.0918353375819,-0.00448735101463,16.2545696379,0.604442298412,0.732040524483,0.765391647816,0.0137142660096,0.0287195201963,0.0232322365046,0.010948760435,0.00968553777784,0.0816146880388,450,0
2019/04/28/15:02:16.930280,1465,0,64,126,0,112,180,2051,46952000,0,19988,13754,6,19,22.3010441849,114.176324051,9.09573627077,-2.20000004768,10.6948569761,3.47309944441,0.0639826034171,-0.415052957573,-0.0506559190821,16.4367487141,0.613063633442,0.747498095036,0.765297472477,0.0143409809098,0.0301689337939,0.0245096068829,0.0111538162455,0.00985216815025,0.0817658752203,64,1
2019/04/28/15:02:17.929938,1465,0,64,126,0,110,180,2051,46953000,0,19988,13754,6,19,22.301142996,114.176358781,9.18403967097,-2.20000004768,10.8617251027,3.62236722277,0.0429063711576,-0.41522158967,0.254428898901,16.7270029706,0.622896194458,0.764473199844,0.765336155891,0.0149919372052,0.0316803231835,0.025826646015,0.0113926436752,0.0100698368624,0.0819652304053,64,2
2019/04/28/15:02:18.930248,1465,0,64,126,0,110,180,2051,46954000,0,19988,13754,3,53,22.301241995,114.17639398,9.25296295527,-2.20000004768,10.9856233594,3.58204130776,0.0768555551352,-0.276166785006,0.241900297689,16.8474248073,0.630421459675,0.782640516758,0.765522420406,0.0155126769096,0.0328745804727,0.0268389750272,0.011457297951,0.0100980373099,0.0821711495519,448,0
2019/04/28/15:02:19.930135,1465,0,64,126,0,112,180,2051,46955000,0,19988,13754,3,53,22.3013424457,114.176429697,9.3160860464,-2.20000004768,11.1275459094,3.65663335486,-0.00707553328337,-0.271216128936,0.0357370803428,16.5767998186,0.636267840862,0.802204489708,0.765879631042,0.0159384366125,0.0338818989694,0.0276280678809,0.0116112278774,0.0100239338353,0.0823625251651,450,0
2019/04/28/15:02:20.929978,1465,0,64,126,0,112,180,2051,46956000,0,19988,13754,3,54,22.3014452548,114.176464276,9.38146498892,-2.20000004768,11.3504791756,3.58373225275,0.0777642019402,-0.355566589665,0.191933295852,15.9827308442,0.62510985136,0.812954246998,0.766367733479,0.0157187115401,0.033881790936,0.0259950384498,0.0115359565243,0.00938292592764,0.0822775140405,450,0
2019/04/28/15:02:21.930830,1465,0,64,126,0,114,180,2051,46957000,0,19988,13754,3,54,22.3015487332,114.176499071,9.44770647865,-2.20000004768,11.4169958522,3.58327168509,0.0331677952825,-0.280792321961,-0.141642638642,15.8152785305,0.627601504326,0.832947194576,0.767097890377,0.016115533188,0.0345189198852,0.0266403593123,0.0116551090032,0.00928314868361,0.0824114605784,450,0
2019/04/28/15:02:22.930388,1465,0,64,126,0,111,180,2051,46958000,0,19988,13754,3,53,22.301652802,114.176534164,9.52209834848,-2.20000004768,11.4867455982,3.63441434658,0.112326905034,-0.284447537036,-0.0162471110798,15.8445206946,0.635154902935,0.85530602932,0.768064081669,0.0166710801423,0.035573747009,0.0277350135148,0.0118118133396,0.00937337055802,0.0825989469886,450,0
2019/04/28/15:02:23.929798,1465,0,64,126,0,96,180,2051,46959000,0,19988,13754,3,53,22.3017573116,114.176569565,9.61346907541,-2.20000004768,11.5957695048,3.6508867428,0.0312880341568,-0.422431268342,0.051187880775,16.0772597907,0.644220352173,0.879870712757,0.769268393517,0.0172624085099,0.0368253663182,0.0289068967104,0.0120019689202,0.00951802916825,0.0827727541327,450,0
2019/04/28/15:02:24.930299,1465,0,64,126,0,96,170,2051,46960000,0,19988,13754,3,54,22.3018601162,114.17660524,9.68273564428,-2.20000004768,11.546200698,3.79893242608,0.0656773923137,-1.13945391917,0.250452651382,16.8710003666,0.653782069683,0.906909763813,0.77073007822,0.0178527273238,0.0382095053792,0.0300552472472,0.012207351625,0.00966953672469,0.0829957351089,450,0
2019/04/28/15:02:25.931356,1465,0,64,126,0,107,170,2051,46961000,0,19988,13754,3,53,22.3019659422,114.176643838,9.78174830228,-2.20000004768,11.7516762523,3.982806955,0.256746442033,-1.0107674909,-0.0462931696475,17.333303007,0.666572928429,0.936197757721,0.772476613522,0.0185035280883,0.0397674031556,0.0314090922475,0.0124473189935,0.00990038085729,0.0832459107041,450,0
2019/04/28/15:02:26.929859,1465,0,64,126,0,98,180,2051,46962000,0,19988,13754,6,19,22.3020682693,114.17668149,9.87650542241,-2.20000004768,11.5119137667,3.95894452106,0.195924086344,-0.554736586235,0.422325419176,17.2237764068,0.680656373501,0.967412650585,0.774516165257,0.019201785326,0.0414227135479,0.0328239612281,0.0126648144796,0.0102691305801,0.0834555253386,64,1
2019/04/28/15:02:27.929523,1465,0,64,126,0,98,170,2051,46963000,524288,19988,13754,6,19,22.3021709285,114.176719052,10.0011433214,-2.20000004768,11.1986153808,3.85285889808,0.0558838436449,-0.388630774779,-0.0782834957096,17.1249178523,0.696122407913,1.00074863434,0.776894569397,0.0198483727872,0.0430138073862,0.0342291295528,0.0128729483113,0.0105318492278,0.0836429595947,64,2
2019/04/28/15:02:28.931862,1465,0,64,126,0,104,180,2051,46964000,524288,19988,13754,6,19,22.3022703389,114.176755784,10.0944369072,-2.20000004768,10.8277105781,3.7931121174,0.141874750607,-0.716442315566,0.263236621903,17.6713730599,0.713028013706,1.0359762907,0.77958381176,0.020500227809,0.0446392931044,0.0356428548694,0.0130802579224,0.0107800289989,0.0838362574577,64,3
2019/04/28/15:02:29.931187,1465,0,64,126,0,100,180,2051,46965000,0,19988,13754,6,19,22.3023658983,114.176793149,10.200129997,-2.20000004768,10.0180887506,3.84094101783,0.0418481964544,-0.397175859652,-0.0128690478423,19.219426196,0.731163322926,1.06158208847,0.782589137554,0.0210799537599,0.045574914664,0.0368546247482,0.0131136169657,0.011042336002,0.0840840935707,64,4
2019/04/28/15:02:30.931508,1465,0,64,126,0,99,180,2051,46966000,0,19988,13754,3,53,22.3024520575,114.176830527,10.3269271962,-2.20000004768,8.96267082653,3.87982060613,0.0607548247175,-0.341495097487,-0.0324721139537,21.6719812642,0.750580370426,1.07467556,0.785930156708,0.0215006936342,0.0455993711948,0.037776067853,0.0129530904815,0.011307079345,0.0844098925591,450,0
2019/04/28/15:02:31.930337,1465,0,64,126,0,99,180,2051,46967000,0,19988,13754,3,54,22.3025287003,114.176866554,10.4556770874,-2.20000004768,7.72600005876,3.77563204068,0.125613695999,-0.475877035349,0.0761177603267,24.0244466075,0.762022614479,1.05838477612,0.789397358894,0.021457510069,0.0445045381784,0.0373981073499,0.0125696286559,0.0111565003172,0.0846535861492,450,0
2019/04/28/15:02:32.931869,1465,0,64,126,0,97,180,2051,46968000,0,19988,13754,3,54,22.3025923032,114.176901818,10.5874697706,-2.20000004768,6.22844554783,3.39105259411,0.158488370852,-0.0486772022294,-0.0258079376604,26.4139413476,0.751690745354,0.926008403301,0.792578756809,0.0211794003844,0.0357723645866,0.0356818400323,0.0110136652365,0.0109753394499,0.0844402238727,450,0
2019/04/28/15:02:33.931417,1465,0,64,126,0,97,180,2051,46969000,0,19988,13754,3,54,22.302644026,114.176929131,10.7024643449,-2.20000004768,4.77291968443,2.73935791259,0.156942182122,-0.195307409615,0.368387446806,27.0809988564,0.697189211845,0.819733381271,0.795461118221,0.0198339987546,0.0281409975141,0.0290692616254,0.00968466233462,0.00985155533999,0.0840382799506,450,0
2019/04/28/15:02:34.931797,1465,0,64,126,0,103,180,2051,46970000,0,19988,13754,3,54,22.3026831513,114.176948533,10.8063458744,-2.20000004768,3.36705431713,1.91789421701,0.257564356305,-0.267574695845,0.467892610819,27.5153503804,0.657975971699,0.761253237724,0.797696828842,0.0186810102314,0.0245767720044,0.0233469381928,0.00899186357856,0.0090674655512,0.0832104384899,450,0
2019/04/28/15:02:35.931666,1465,0,64,126,0,96,180,2051,46971000,0,19988,13754,3,54,22.3027091597,114.17696221,10.7959158225,-2.20000004768,2.09162140071,1.2012931587,0.105216994296,-0.56001545975,0.388475435591,27.8147147341,0.601021826267,0.687716841698,0.778241693974,0.0176860224456,0.0201510954648,0.0180647727102,0.00852630473673,0.00812181364745,0.0811441540718,450,0
2019/04/28/15:02:36.931691,1465,0,64,126,0,93,180,2051,46972000,0,19988,13754,3,54,22.3027251387,114.176970937,10.8468313208,-2.20000004768,1.23109890393,0.716041548168,0.110303841952,-0.638608417237,0.203817129692,27.9675078424,0.590177357197,0.678602099419,0.778187572956,0.0173242036253,0.0167022068053,0.0155682787299,0.00818920880556,0.00783972069621,0.0793343931437,195,0
2019/04/28/15:02:37.931852,1465,0,64,126,0,93,180,2051,46973000,0,19988,13754,3,54,22.3027334848,114.176975981,10.904688512,-2.20000004768,0.569633374953,0.33965953937,0.109371317842,-0.642373986934,0.23466818008,28.0980573804,0.583542704582,0.671368539333,0.778088450432,0.0173383839428,0.0135070150718,0.0138000519946,0.00798466429114,0.00770618906245,0.0771718621254,195,0
2019/04/28/15:02:38.931791,1465,0,64,126,0,91,180,2051,46974000,0,19988,13754,3,54,22.3027358761,114.176977692,10.9536790755,-2.20000004768,-0.0447451549371,-0.00750056429927,0.0996206817159,-0.612673727259,0.311773306303,28.1301128685,0.579961121082,0.665257275105,0.778149008751,0.0174123570323,0.0118651678786,0.0129025503993,0.00797060038894,0.00769053352997,0.0755437985063,195,0
2019/04/28/15:02:39.931544,1465,0,64,126,0,91,180,2051,46975000,0,19988,13754,3,54,22.3027357947,114.17697799,10.9804921141,-2.20000004768,-0.00633790925602,0.00405288786058,0.0980707646629,-0.619504561141,0.372812563789,28.1342731582,0.577373325825,0.659058511257,0.778298854828,0.0175059325993,0.0108997402713,0.0123926419765,0.00801101140678,0.00771576305851,0.0742158591747,195,0
2019/04/28/15:02:40.931992,1465,0,64,126,0,93,180,2051,46976000,0,19988,13754,3,54,22.3027356452,114.176978317,11.0012437487,-2.20000004768,-0.00874110306793,0.00874164609507,0.0911431174932,-0.617700570137,0.374640447793,28.1459515529,0.575147271156,0.652760267258,0.778140485287,0.0174052976072,0.00994888599962,0.011969814077,0.00802983343601,0.00775182433426,0.0728858113289,195,0
2019/04/28/15:02:41.931476,1465,0,64,126,0,95,180,2051,46977000,0,19988,13754,3,54,22.3027356082,114.176978622,10.9941107593,-2.20000004768,0.00231477443511,-0.000283640408066,0.0899821093111,-0.616395626206,0.370590129767,28.1494549602,0.573044598103,0.646961390972,0.777523815632,0.0172430891544,0.00923800095916,0.0116835702211,0.00802954472601,0.00776990503073,0.0723132416606,195,0
2019/04/28/15:02:42.932298,1465,0,64,126,0,91,180,2051,46978000,0,19988,13754,3,54,22.3027354938,114.176978674,10.8899869174,-2.20000004768,-0.00227422192178,0.00735863984949,0.0728360343646,-0.616196795856,0.374606762886,28.1488242919,0.573460757732,0.646751642227,0.776954054832,0.0163652338088,0.00980982556939,0.0117238694802,0.00822392851114,0.00796226598322,0.0723554864526,195,0
2019/04/28/15:02:43.931375,1465,0,64,126,0,91,180,2051,46979000,0,19988,13754,3,54,22.3027352056,114.176978803,10.5181895243,-2.20000004768,-0.00193516693333,0.000647526322455,0.0417340869565,-0.614868928496,0.373131122933,28.1497296168,0.573668777943,0.646526515484,0.764490425587,0.0131377587095,0.00964509695768,0.0105300489813,0.00816272757947,0.00789014622569,0.072379142046,68,0
2019/04/28/15:02:44.822483,1465,0,64,126,0,94,180,2051,46980000,0,19988,13754,3,54,22.3027349805,114.176978916,10.2046419075,-2.20000004768,0.00189567651258,-0.00108368150416,0.0194817550395,-0.614689375284,0.37473406292,28.1511426569,0.573763251305,0.646353125572,0.752149343491,0.00956411100924,0.00844107568264,0.00867633521557,0.00776377506554,0.00748182879761,0.0724205225706,68,0
2019/04/28/15:02:45.822991,1465,0,64,126,0,91,180,2051,46981000,0,19988,13754,3,56,22.3027349394,114.176978928,10.1345654773,-2.20000004768,0.000712484376939,0.00165850922399,-0.00705210342597,-0.617068844243,0.377496673331,28.1516275376,0.573777735233,0.646247506142,0.737538218498,0.00147902301978,0.001477445825,0.00147770065814,0.0061209294945,0.00582928908989,0.0724632367492,68,0
2019/04/28/15:02:46.823524,1465,0,64,126,0,88,180,2051,46982000,0,19988,13754,3,56,22.3027349588,114.176978942,10.0979756098,-2.20000004768,0.000929731832148,-0.00245079169379,-0.00216209068989,-0.611283509935,0.376708004663,28.162165623,0.57247954607,0.645589053631,0.737440705299,0.00110539444722,0.00118361972272,0.00116788246669,0.00575052527711,0.00556217506528,0.071832485497,68,0
2019/04/28/15:02:47.822484,1465,0,64,126,0,88,180,2051,46983000,0,19988,13754,3,56,22.3027349951,114.176978946,10.0751162395,-2.20000004768,-0.00202846133147,0.0026062318916,-0.00760046218539,-0.604646770533,0.38235480963,28.1904224548,0.570325195789,0.644535243511,0.737439453602,0.000991564127617,0.00115478853695,0.00112369365525,0.00513831106946,0.00505979824811,0.070897758007,68,0
2019/04/28/15:02:48.823191,1465,0,64,126,0,91,180,2051,46984000,0,19988,13754,3,56,22.3027350321,114.176978952,10.0596255036,-2.20000004768,-0.00392462181393,0.0038953111404,-0.00284590376362,-0.607373984841,0.379919359609,28.1832303656,0.568621873856,0.643626987934,0.737445652485,0.000955273222644,0.00114769733045,0.00111375644337,0.00461663398892,0.00460149301216,0.0702209547162,68,0
2019/04/28/15:02:49.822992,1465,0,64,126,0,91,180,2051,46985000,0,19988,13754,3,56,22.3027350603,114.176978957,10.0485095531,-2.20000004768,0.00135905435505,-0.00390582314925,0.00505020511185,-0.61122872409,0.381379878369,28.1726133089,0.567649722099,0.643040180206,0.737441778183,0.000944580708165,0.00112939963583,0.00109839905053,0.0042950483039,0.00430707400665,0.0698669925332,68,0
2019/04/28/15:02:50.822186,1465,0,64,126,0,91,180,2051,46986000,0,19988,13754,3,56,22.3027350807,114.176978958,10.0401515868,-2.20000004768,0.00401797208232,-0.00757557820883,0.00237330769628,-0.610227262601,0.377195651835,28.1678826587,0.56717634201,0.642688512802,0.737426698208,0.000941197853535,0.00110850250348,0.00108127470594,0.0041284407489,0.00415121298283,0.0697227120399,68,0
2019/04/28/15:02:51.823005,1465,0,64,126,0,102,180,2051,46987000,0,19988,13754,3,56,22.3027350959,114.176978958,10.0333324727,-2.20000004768,0.00303388350022,-0.0039803984042,0.00358497836837,-0.609135803945,0.381612452621,28.1701436359,0.56696587801,0.642473518848,0.737404823303,0.00093854527222,0.00109151983634,0.00106698262971,0.00405464228243,0.00407825503498,0.0696987360716,68,0
2019/04/28/15:02:52.823145,1465,0,64,126,0,100,180,2051,46988000,0,19988,13754,3,56,22.3027351058,114.176978957,10.0275389869,-2.20000004768,-0.00146195923704,-0.00218948462549,0.00269947802202,-0.610328150984,0.377948091665,28.168005617,0.566881239414,0.642319977283,0.737381100655,0.000934990413953,0.00108030065894,0.00105722853914,0.0040255622007,0.00404882756993,0.069733813405,68,0
2019/04/28/15:02:53.823474,1465,0,64,126,0,85,180,2051,46989000,0,19988,13754,3,56,22.3027351119,114.176978954,10.0224724384,-2.20000004768,-0.00211803116132,-0.00128539506051,-0.00369873742626,-0.615935654075,0.380463321135,28.1630853022,0.56684845686,0.642192542553,0.737357676029,0.000930514361244,0.00107395939995,0.0010513268644,0.00401423778385,0.00403915951028,0.0697976797819,68,0
2019/04/28/15:02:54.822524,1465,0,64,126,0,85,180,2051,46990000,0,19988,13754,3,56,22.3027351159,114.176978951,10.0179824987,-2.20000004768,-0.00538342946435,0.0065666862681,-0.00408279996736,-0.611793035724,0.378838048375,28.1644406602,0.566832065582,0.642082452774,0.737337052822,0.000925694592297,0.00107083993498,0.00104787317105,0.00401103682816,0.00403680233285,0.0698713883758,68,0
2019/04/28/15:02:55.822498,1465,0,64,126,0,94,180,2051,46991000,0,19988,13754,3,56,22.3027351185,114.176978949,10.0140156215,-2.20000004768,-0.00491387095251,0.00622121520252,-0.00116549723687,-0.614009626192,0.379117309724,28.1633051222,0.566819190979,0.641976773739,0.737320244312,0.000920818652958,0.00106945901643,0.00104598712642,0.00400993274525,0.00403636600822,0.0699476450682,68,0
2019/04/28/15:02:56.822977,1465,0,64,126,0,94,180,2051,46992000,0,19988,13754,3,56,22.3027351207,114.176978948,10.0104909968,-2.20000004768,0.000266585954948,0.00112045523112,0.00178977712628,-0.61510213925,0.377992764514,28.1636487507,0.566806614399,0.641874074936,0.737306714058,0.0009161621565,0.00106878997758,0.0010447439272,0.00401019025594,0.00403587520123,0.070024728775,68,0
2019/04/28/15:02:57.823316,1465,0,64,126,0,94,180,2051,46993000,0,19988,13754,3,56,22.3027351237,114.176978949,10.0072797444,-2.20000004768,0.00618056127343,-0.00160108358652,0.00197978386356,-0.618377975456,0.378624967673,28.1632578918,0.566793680191,0.64177185297,0.737296283245,0.000912056246307,0.0010685310699,0.00104391667992,0.00400892039761,0.00403562001884,0.0701009780169,68,0
2019/04/28/15:02:58.822395,1465,0,64,126,0,94,180,2051,46994000,0,19988,13754,3,56,22.3027351267,114.176978949,10.0043558516,-2.20000004768,0.00342900258774,-0.00471414816222,0.00269619432923,-0.618776319648,0.380844411251,28.163893588,0.56678134203,0.641669929028,0.737288892269,0.000908518326469,0.00106828496791,0.00104316638317,0.00400848966092,0.00403496762738,0.0701755285263,68,0
2019/04/28/15:02:59.822815,1465,0,64,126,0,97,180,2051,46995000,0,19988,13754,3,56,22.3027351299,114.17697895,10.0018089171,-2.20000004768,0.00309451737276,-0.00389075412879,0.00589507513197,-0.618440677823,0.38149410308,28.1637079233,0.566771447659,0.641573369503,0.737283527851,0.000905546883587,0.00106810336001,0.00104256509803,0.00400884263217,0.00403353571892,0.0702510178089,68,0
2019/04/28/15:03:00.823719,1465,0,64,126,0,97,180,2051,46996000,0,19988,13754,3,56,22.3027351333,114.17697895,9.99952230696,-2.20000004768,0.00428694829955,-0.00496513705963,0.0033223759492,-0.622384310644,0.380397831191,28.1630515984,0.566762387753,0.641478002071,0.737279653549,0.00090311456006,0.00106792990118,0.00104206008837,0.00400875508785,0.00403237110004,0.070327013731,68,0
2019/04/28/15:03:01.823409,1465,0,64,126,0,95,180,2051,46997000,0,19988,13754,3,56,22.3027351359,114.17697895,9.99728723336,-2.20000004768,0.000144920955414,-0.00469830219063,-0.00242402362006,-0.619978156604,0.383720441262,28.1646434178,0.566754281521,0.641384005547,0.73727697134,0.000901102088392,0.00106764805969,0.00104152120184,0.0040086065419,0.00403186306357,0.0704023838043,68,0
2019/04/28/15:03:02.822163,1465,0,64,126,0,95,180,2051,46998000,0,19988,13754,3,56,22.3027351383,114.176978949,9.99509502854,-2.20000004768,0.00411163972145,-0.00771858480183,-0.00131472606044,-0.620723296194,0.378516198247,28.1625952361,0.566746413708,0.641292095184,0.737275183201,0.000899447186384,0.00106740323827,0.00104110490065,0.0040076225996,0.00403196970001,0.0704777017236,68,0
2019/04/28/15:03:03.822322,1465,0,64,126,0,86,180,2051,46999000,0,19988,13754,3,56,22.3027351401,114.176978948,9.99289799668,-2.20000004768,-0.00367922537366,0.00562725728788,-0.00439071129724,-0.619005278721,0.382813715444,28.1636687635,0.566739618778,0.641199111938,0.737274050713,0.000898224650882,0.00106718810275,0.00104069779627,0.00400882447138,0.00403102021664,0.0705529078841,68,0
2019/04/28/15:03:04.823783,1465,0,64,126,0,86,180,2051,47000000,0,19988,13754,3,56,22.3027351413,114.176978947,9.9907287946,-2.20000004768,0.00147239867668,-0.00196494132418,-0.0013713812731,-0.618422229706,0.380076347762,28.1623252735,0.56673258543,0.641108632088,0.737273573875,0.000897224934306,0.00106703455094,0.00104043236934,0.00400722818449,0.00403140159324,0.0706303417683,68,0
2019/04/28/15:03:05.822438,1465,0,64,126,0,93,180,2051,47001000,0,19988,13754,3,56,22.3027351424,114.176978946,9.98857792746,-2.20000004768,-0.00131450387246,-0.00780663023345,-0.00288047928794,-0.621479814835,0.381297764478,28.1614891234,0.566724896431,0.641017854214,0.737273573875,0.000896344077773,0.00106679007877,0.00104015355464,0.00400588009506,0.00403186911717,0.0707044675946,68,0
2019/04/28/15:03:06.823184,1465,0,64,126,0,98,180,2051,47002000,0,19988,13754,3,56,22.3027351438,114.176978943,9.98655417189,-2.20000004768,0.00283325506767,-0.00885012623105,0.00390022774691,-0.619159115396,0.376210490016,28.1623034377,0.566719591618,0.640930354595,0.737273871899,0.00089571805438,0.00106657866854,0.00103984761517,0.00400572130457,0.00403170427307,0.0707785636187,68,0
2019/04/28/15:03:07.822421,1465,0,64,126,0,88,180,2051,47003000,0,19988,13754,3,56,22.3027351453,114.176978939,9.98470112029,-2.20000004768,-0.00570162971982,0.000249124219644,-0.00397514421222,-0.619282147851,0.37513712427,28.1617639649,0.566713869572,0.640843212605,0.737274169922,0.000895245932043,0.00106644374318,0.00103963969741,0.00400641234592,0.00403049308807,0.0708545818925,68,0
2019/04/28/15:03:08.823860,1465,0,64,126,0,88,180,2051,47004000,0,19988,13754,3,56,22.3027351463,114.176978935,9.9830261739,-2.20000004768,-0.00522333194613,-0.000752002398567,-0.00211243255615,-0.614986988536,0.376959036727,28.1623746847,0.566708266735,0.640757918358,0.737274765968,0.000894840981346,0.00106630288064,0.00103945180308,0.00400479836389,0.00403051590547,0.0709312334657,68,0
2019/04/28/15:03:09.822163,1465,0,64,126,0,89,180,2051,47005000,0,19988,13754,3,56,22.3027351469,114.17697893,9.98149863444,-2.20000004768,-0.00225105576318,-0.00304647527516,0.00134566482461,-0.611585004255,0.367859041339,28.1622248655,0.566702008247,0.640673398972,0.737275421619,0.000894422701094,0.00106605666224,0.0010392088443,0.00400473317131,0.00403015408665,0.0710074231029,68,0
2019/04/28/15:03:10.823677,1465,0,64,126,0,89,180,2051,47006000,0,19988,13754,3,56,22.3027351477,114.176978926,9.98014087509,-2.20000004768,0.00519462373574,-0.00650072952848,0.00858481692749,-0.61118947298,0.369064163306,28.1607621803,0.566695988178,0.640589058399,0.73727619648,0.000894048716873,0.00106579391286,0.00103894039057,0.0040055536665,0.00402927212417,0.071082636714,68,0
2019/04/28/15:03:11.823316,1465,0,64,126,0,99,180,2051,47007000,0,19988,13754,3,56,22.3027351487,114.176978922,9.97893507779,-2.20000004768,0.00363058914884,-0.00590951096264,0.00569610112745,-0.610224593886,0.366663000262,28.1622009946,0.566689312458,0.640502870083,0.737276911736,0.000893751741387,0.00106562965084,0.00103877333459,0.00400568777695,0.004028536845,0.0711566731334,68,0
2019/04/28/15:03:12.823476,1465,0,64,126,0,99,180,2051,47008000,0,19988,13754,3,56,22.3027351498,114.176978919,9.97784621362,-2.20000004768,0.000446180615576,-8.75480840236e-06,0.00456820285263,-0.610613004135,0.368619793302,28.1603467968,0.566684126854,0.640420258045,0.737277984619,0.000893470132723,0.00106539332774,0.00103849498555,0.00400714017451,0.00402701320127,0.071230635047,68,0
2019/04/28/15:03:13.823229,1465,0,64,126,0,82,180,2051,47009000,0,19988,13754,3,56,22.3027351511,114.176978916,9.9768354157,-2.20000004768,-0.00303949963612,0.00466610954656,-0.0016536026149,-0.607662004364,0.371252711922,28.1613140166,0.566678643227,0.640338540077,0.737278997898,0.000893227464985,0.00106523744762,0.00103831919841,0.00400524493307,0.00402732705697,0.0713063776493,68,0
2019/04/28/15:03:14.823256,1465,0,64,126,0,82,180,2051,47010000,0,19988,13754,3,56,22.3027351529,114.176978914,9.97580120899,-2.20000004768,-0.00275014980876,0.00641401794043,-0.00730845570723,-0.606499891345,0.373567239668,28.1612487758,0.566673457623,0.640257894993,0.737280070782,0.000892971176654,0.00106497097295,0.00103802874219,0.00400546099991,0.00402719480917,0.0713823139668,68,0
2019/04/28/15:03:15.822223,1465,0,64,126,0,101,180,2051,47011000,0,19988,13754,3,56,22.3027351548,114.176978911,9.97476207651,-2.20000004768,-0.002991472854,0.00511892155986,-0.00496095361595,-0.605677332044,0.37544453954,28.1621104628,0.566667795181,0.640178143978,0.737281143665,0.000892713491339,0.00106476235669,0.00103782920633,0.00400479510427,0.00402780761942,0.0714579969645,68,0
2019/04/28/15:03:16.823135,1465,0,64,126,0,87,180,2051,47012000,0,19988,13754,3,56,22.3027351568,114.17697891,9.97372780927,-2.20000004768,-0.00246685920355,0.00488681457307,-0.00347712179209,-0.604636188298,0.376614952528,28.1619507155,0.566662669182,0.640100598335,0.737282454967,0.000892519776244,0.00106462894473,0.00103770499118,0.00400473922491,0.00402872962877,0.0715330764651,68,0
2019/04/28/15:03:17.823243,1465,0,64,126,0,87,180,2051,47013000,0,19988,13754,3,56,22.3027351586,114.176978908,9.97271667887,-2.20000004768,-0.00302860966212,0.00533431363003,-0.00185212708513,-0.60431233463,0.376321940618,28.1622934979,0.566657721996,0.64002341032,0.73728364706,0.000892347015906,0.00106450251769,0.00103757472243,0.00400574645028,0.00402912870049,0.0716077014804,68,0
